rppdId	preferredName
ps04616	Kups, Paul
ps04617	Heusch, Anneliese
ps04619	Feodora
ps04623	Rüstringen, Heinrich (auch Heinz)
ps04624	Damian, Jakob
ps04625	Dumarsais
ps04626	Thiry
ps04627	In den Eicken, Paul
ps04628	Riesler, Ulrich
ps04527	Wollenschläger, Theo
ps04529	Wolfsieffer, Philipp
ps04530	Wolter, Susanne
ps04532	Wonnsam, Anton
ps04535	Wrede, Karl Philipp Fürst ¬von¬
ps04537	Wuehl, Arnold
ps04538	Würpel, Richard
ps04539	Würschmitt, Bernhard
ps04540	Würtz, Emil Heinrich
ps04541	Würz, Emil
ps04542	Wüst, Heinrich
ps04543	Wüst, Karl
ps04544	Wüst, Philipp
ps04545	Wüst, Wilhelm
ps04549	Zaech, Peter
ps04554	Zeitlinger, Karl
ps04563	Ziesenis, Johann Georg
ps04565	Zill, Rudolf-Gerhard
ps04566	Zillig, Jochen
ps04567	Zimmer, Friedrich
ps04572	Zink, Adolf
ps04575	Zinkgraf, Ingrid
ps04576	Zinn, Carl Christian Julius
ps04578	Zipff, Johannes Stephan
ps04579	Zipf, Johannes Stephan
ps04580	Zink, Ernst
ps04584	Zörner, Josef
ps04585	Zügel, Heinrich ¬von¬
ps04586	Zügel, Willy
ps04587	ZumLamm, Marcus
ps04591	Zwiesel, Johann D.
ps04604	Jatzi, Emmy
ps04606	Kadel, Klaus
ps04608	Falk, Peter
ps04609	Sachsenheimer, Wilfried
ps04611	Westhoven, Franz
ps04613	Löffler, Paul
ps04629	Hartung, Michael
ps04631	Hasel, Jakob Schorr ¬von¬
ps04633	Haas, Stephan
ps04636	Wernher, Johann Wilhelm
ps04637	Wernher, Johann Wilhelm
ps04641	Eißlinger, Balthasar
ps04644	Dahl, Wilfried
ps04646	David, Alfons
ps04649	Deuber, Margit
ps04651	Kneller, Oskar
ps04676	Brill, Manfred
ps04677	Brunner, Wolfgang Peter
ps04683	Dörr, Valentin
ps04688	Fauck, Siegfried
ps04689	Fehlauer, Brigitte
ps04630	Hartung, Johann Philipp
ps04639	Christophel-Georgens, Doris
ps04645	Dauth, Jutta
ps04653	Agricola, Johannes
ps04655	Amalia Augusta
ps04657	Hoang, Anh
ps04659	Antes, Christian
ps04660	Basler, Heinrich
ps04661	Bauer, Beate
ps04664	Bergner, Edgar
ps04666	Betz, Heinrich
ps04667	Bishup, Peter
ps04668	Blank, Josef
ps04669	Blankhart-Laub, Elke
