rppdId	preferredName	rppdUri
ps02800	Linder, Konrad	https://rppd.lobid.org/ps02800
ps02801	Lingenfelder, Eugen	https://rppd.lobid.org/ps02801
ps02802	Lingenfelder, Julius	https://rppd.lobid.org/ps02802
ps02803	Link, Johann Wolfgang Conrad	https://rppd.lobid.org/ps02803
ps02804	Linnenkohl, Lilo	https://rppd.lobid.org/ps02804
ps02805	Lintz, Max	https://rppd.lobid.org/ps02805
ps02808	Pfister, Jolande	https://rppd.lobid.org/ps02808
ps02810	Littig, Gerd	https://rppd.lobid.org/ps02810
ps02812	Litty, Karl	https://rppd.lobid.org/ps02812
ps02813	Litzel, Georg	https://rppd.lobid.org/ps02813
ps02815	Litzenburger, Ludwig	https://rppd.lobid.org/ps02815
ps02817	Lochner, Karl	https://rppd.lobid.org/ps02817
ps02818	Loderstedt, Kurt	https://rppd.lobid.org/ps02818
ps02819	Loeb, Julius	https://rppd.lobid.org/ps02819
ps02820	Löcherbach, Roger	https://rppd.lobid.org/ps02820
ps02821	Köckel, Heinrich	https://rppd.lobid.org/ps02821
ps02822	Köffler, Paul	https://rppd.lobid.org/ps02822
ps02823	Löhr, Otto	https://rppd.lobid.org/ps02823
ps02825	Lösch, Edelgard	https://rppd.lobid.org/ps02825
ps02827	Löwenberg, Agnes Elisabeth	https://rppd.lobid.org/ps02827
ps02828	Löwenberg, Else	https://rppd.lobid.org/ps02828
ps02829	Löwenberg, Michael	https://rppd.lobid.org/ps02829
ps02830	Lohr, Johann Baptist	https://rppd.lobid.org/ps02830
ps02832	Lorch, Herbert	https://rppd.lobid.org/ps02832
ps02833	Lorch, Hermann	https://rppd.lobid.org/ps02833
ps02834	Lorch, Nikolaus	https://rppd.lobid.org/ps02834
ps02836	Lorenz, Heinz	https://rppd.lobid.org/ps02836
ps02838	Lorenz, Martin	https://rppd.lobid.org/ps02838
ps02839	Loschky, Hans	https://rppd.lobid.org/ps02839
ps02840	Loschky, Ulrich	https://rppd.lobid.org/ps02840
ps02841	Loth, Franz	https://rppd.lobid.org/ps02841
ps02842	Loth, Peter	https://rppd.lobid.org/ps02842
ps02843	Louis, Norbert	https://rppd.lobid.org/ps02843
ps02844	Louise Juliane	https://rppd.lobid.org/ps02844
ps02845	Lucas, Ingegrete	https://rppd.lobid.org/ps02845
ps02846	Lucius, Johann Ludwig	https://rppd.lobid.org/ps02846
ps02847	Ludovika Hollandine, Pfalzgräfin	https://rppd.lobid.org/ps02847
ps02849	Ludowici, Wilhelm	https://rppd.lobid.org/ps02849
ps02850	Ludt, Wilhelm	https://rppd.lobid.org/ps02850
ps02851	Ludwig, Frhr. von Helmstatt	https://rppd.lobid.org/ps02851
ps02852	Ludwig, Kurprinz	https://rppd.lobid.org/ps02852
ps02853	Ludwig, I. von Baiern	https://rppd.lobid.org/ps02853
ps02854	Ludwig I., König von Bayern	https://rppd.lobid.org/ps02854
ps02855	Ludwig II., der Strenge	https://rppd.lobid.org/ps02855
ps02856	Ludwig III., der Bärtige, Pfalzgraf	https://rppd.lobid.org/ps02856
ps02857	Ludwig IV., König	https://rppd.lobid.org/ps02857
ps02858	Ludwigs V., Kurfürst von der Pfalz, der Friedfertige	https://rppd.lobid.org/ps02858
ps02859	Ludwig VI	https://rppd.lobid.org/ps02859
ps02860	Ludwig IX., Landgraf von Hessen-Darmstadt	https://rppd.lobid.org/ps02860
ps02863	Ludwig, Rudolf	https://rppd.lobid.org/ps02863
ps02865	Lück, Johann Friedrich	https://rppd.lobid.org/ps02865
ps02866	Lück, Karl Gottlieb	https://rppd.lobid.org/ps02866
ps02867	Lückes, Peter	https://rppd.lobid.org/ps02867
ps02868	Lüder, Ludwig Freiherr ¬von¬	https://rppd.lobid.org/ps02868
ps02870	Lützel, Johann	https://rppd.lobid.org/ps02870
ps02872	Lützelstein, Grafen ¬von¬	https://rppd.lobid.org/ps02872
ps02874	Luido, Bischof von Speyer	https://rppd.lobid.org/ps02874
ps02875	Luise von Sachsen-Coburg (-Gotha), Herzogin	https://rppd.lobid.org/ps02875
ps02876	Luthener, Georg	https://rppd.lobid.org/ps02876
ps02877	Luttenberger, Anton	https://rppd.lobid.org/ps02877
ps02879	Lutz, Christine	https://rppd.lobid.org/ps02879
ps02882	Lutz, Martin / -	https://rppd.lobid.org/ps02882
ps02884	Lux, Friedrich	https://rppd.lobid.org/ps02884
ps02885	Lux, Klaus	https://rppd.lobid.org/ps02885
ps02886	Behnisch, Hedwig	https://rppd.lobid.org/ps02886
ps02887	Luyten-Behnisch, Hedwig	https://rppd.lobid.org/ps02887
ps02888	Lyncker, Johannes	https://rppd.lobid.org/ps02888
ps02889	Maas, Hannelore	https://rppd.lobid.org/ps02889
ps02890	Mas, Rosa	https://rppd.lobid.org/ps02890
ps02891	Maaß, Rosa	https://rppd.lobid.org/ps02891
ps02892	Maas, Rosa	https://rppd.lobid.org/ps02892
ps02893	Maas, Walter	https://rppd.lobid.org/ps02893
ps02895	Mack, Jakob	https://rppd.lobid.org/ps02895
ps02896	Usselmann, Elisabeth	https://rppd.lobid.org/ps02896
ps02898	Mächnich, Josef	https://rppd.lobid.org/ps02898
ps02899	Mächnich, Sigurd	https://rppd.lobid.org/ps02899
ps02905	Magold, Helm	https://rppd.lobid.org/ps02905
ps02906	Mahla, Julius	https://rppd.lobid.org/ps02906
ps02909	Maier, Johann Ludwig	https://rppd.lobid.org/ps02909
ps02910	Malat, Jiri	https://rppd.lobid.org/ps02910
ps02914	Lind, Gertrud	https://rppd.lobid.org/ps02914
ps02915	Mang-Lind, Gertrud	https://rppd.lobid.org/ps02915
ps02916	Mangler, Klaus	https://rppd.lobid.org/ps02916
ps02918	Mann, Wilhelm	https://rppd.lobid.org/ps02918
ps02920	Mannlich, Konrad ¬von¬	https://rppd.lobid.org/ps02920
ps02921	Mansmann, Dieter	https://rppd.lobid.org/ps02921
ps02922	Mansmann, Ruth	https://rppd.lobid.org/ps02922
ps02923	Manz, Georg	https://rppd.lobid.org/ps02923
ps02924	Mappes, Hermann	https://rppd.lobid.org/ps02924
ps02925	Margarethe von Bayern	https://rppd.lobid.org/ps02925
ps02926	Margarethe von Savoyen	https://rppd.lobid.org/ps02926
ps02927	Maria Amalia	https://rppd.lobid.org/ps02927
ps02928	Maria Eleonore, Pfalzgräfin von Pfalz-Simmern	https://rppd.lobid.org/ps02928
ps02929	Markert, Uta	https://rppd.lobid.org/ps02929
ps02930	Markward von Annweiler	https://rppd.lobid.org/ps02930
ps02931	Marnet, Wilhelm	https://rppd.lobid.org/ps02931
ps02932	Marquardt, Anette	https://rppd.lobid.org/ps02932
ps02933	Marquardt, Klaus	https://rppd.lobid.org/ps02933
ps02934	Marrel, Jakob	https://rppd.lobid.org/ps02934
ps02935	Marschall, Wolfgang	https://rppd.lobid.org/ps02935
ps02936	Martin, Benno	https://rppd.lobid.org/ps02936
ps02937	Martin, Franz M.	https://rppd.lobid.org/ps02937
ps02939	Martin, Paul	https://rppd.lobid.org/ps02939
ps02941	Martini, Paul	https://rppd.lobid.org/ps02941
ps02943	Marwitz, Michael	https://rppd.lobid.org/ps02943
ps02944	Marx, Werner	https://rppd.lobid.org/ps02944
ps02945	Melcher, Gerhard	https://rppd.lobid.org/ps02945
ps02946	Marx-Melcher, Gerhard	https://rppd.lobid.org/ps02946
ps02947	Elsässer, Eva	https://rppd.lobid.org/ps02947
ps02948	Mascher-Elsässer, Eva	https://rppd.lobid.org/ps02948
ps02949	Maschke, Fritz	https://rppd.lobid.org/ps02949
ps02950	Maschlanka, Annemarie	https://rppd.lobid.org/ps02950
ps02952	Dörr, Annemarie	https://rppd.lobid.org/ps02952
ps02953	Mathaei-Dörr, Annemarie	https://rppd.lobid.org/ps02953
ps02954	Matheis, Eugen	https://rppd.lobid.org/ps02954
ps02955	Mathes, Bernd	https://rppd.lobid.org/ps02955
ps02957	Mathes, Otto	https://rppd.lobid.org/ps02957
ps02958	Mathéus, Jacob	https://rppd.lobid.org/ps02958
ps02959	Mathilde von Brabant	https://rppd.lobid.org/ps02959
ps02960	Mathilde von Savoyen	https://rppd.lobid.org/ps02960
ps02961	Matt, Joseph	https://rppd.lobid.org/ps02961
ps02962	Mattern, Hans	https://rppd.lobid.org/ps02962
ps02963	Matthes, Peter	https://rppd.lobid.org/ps02963
ps02964	Matthes, Sonja	https://rppd.lobid.org/ps02964
ps02965	Matthias, Freiherr von Rammung	https://rppd.lobid.org/ps02965
ps02966	Matthias (Widman) von Kemnat	https://rppd.lobid.org/ps02966
ps02967	Mattich, Katharina Magdalena	https://rppd.lobid.org/ps02967
ps02968	Mattijs, Alice	https://rppd.lobid.org/ps02968
ps02969	Matzdorf, Albert	https://rppd.lobid.org/ps02969
ps02970	Matzdorf, Jutta Christine	https://rppd.lobid.org/ps02970
ps02971	Matzenbacher, Hans	https://rppd.lobid.org/ps02971
ps02972	Mauch, Gerhard	https://rppd.lobid.org/ps02972
ps02974	Maurer, Conrad ¬von¬	https://rppd.lobid.org/ps02974
ps02977	Maurer, Hermann August	https://rppd.lobid.org/ps02977
ps02978	Maurer, Heinrich	https://rppd.lobid.org/ps02978
ps02979	Maurer, Karl Ludwig	https://rppd.lobid.org/ps02979
ps02983	Maximilian I. Joseph von Bayern Pfalzgraf	https://rppd.lobid.org/ps02983
ps02984	Maxon, Wilhelm Georg	https://rppd.lobid.org/ps02984
ps02986	Mayer, Eugen	https://rppd.lobid.org/ps02986
ps02987	Kunnrädel	https://rppd.lobid.org/ps02987
ps02988	Mayer, Heinrich	https://rppd.lobid.org/ps02988
ps02991	Mayer, Richard	https://rppd.lobid.org/ps02991
ps02993	Gaab, Irma	https://rppd.lobid.org/ps02993
ps02994	Sauter, Irama	https://rppd.lobid.org/ps02994
ps02996	Mechtild Pfalzgräfin bei Rhein	https://rppd.lobid.org/ps02996
ps02997	Mechthilde Frau Rudolf I.	https://rppd.lobid.org/ps02997
ps02998	Medding, Wolfgang	https://rppd.lobid.org/ps02998
ps03000	Medicus, Wilhelm	https://rppd.lobid.org/ps03000
ps03004	Mehringer, Otto	https://rppd.lobid.org/ps03004
ps03006	Meininger, Daniel	https://rppd.lobid.org/ps03006
ps03007	Meinard, Arnim	https://rppd.lobid.org/ps03007
ps03009	Meissner, Waltraud	https://rppd.lobid.org/ps03009
ps03010	Melchior, Johann Jakob	https://rppd.lobid.org/ps03010
ps03011	Menchen, Hermann	https://rppd.lobid.org/ps03011
ps03012	Mendel, Valentin	https://rppd.lobid.org/ps03012
ps03013	Menges, Josef	https://rppd.lobid.org/ps03013
ps03014	Menges, Richard	https://rppd.lobid.org/ps03014
ps03016	Merkel, Beatrix	https://rppd.lobid.org/ps03016
ps03017	Mersy, Rudolf	https://rppd.lobid.org/ps03017
ps03018	Merz, Ingrid	https://rppd.lobid.org/ps03018
ps03020	Meßmer, R.	https://rppd.lobid.org/ps03020
ps03021	Metternich, Lothar Friedrich Frhr. ¬von¬	https://rppd.lobid.org/ps03021
ps03022	Metzger, Alfred	https://rppd.lobid.org/ps03022
ps03024	Metzger, Helmut	https://rppd.lobid.org/ps03024
ps03025	Metzger, Ulrich Daniel	https://rppd.lobid.org/ps03025
ps03026	Meusel, Anton	https://rppd.lobid.org/ps03026
ps03028	Mewes, Christian	https://rppd.lobid.org/ps03028
ps03030	Meyer, Georg Friedrich	https://rppd.lobid.org/ps03030
ps03037	Mielke, Willi	https://rppd.lobid.org/ps03037
ps03039	Miller, Johann Peter	https://rppd.lobid.org/ps03039
ps03040	Mimler, Leopold	https://rppd.lobid.org/ps03040
ps03041	Minster, Carl	https://rppd.lobid.org/ps03041
ps03042	Minter, Leopold	https://rppd.lobid.org/ps03042
ps03044	Mehring, Vinzenz	https://rppd.lobid.org/ps03044
ps03045	Meyring, Vinzenz	https://rppd.lobid.org/ps03045
ps03046	Möhring, Vinzenz	https://rppd.lobid.org/ps03046
ps03047	Möller, Andi	https://rppd.lobid.org/ps03047
ps03049	Möllinger, Jacob	https://rppd.lobid.org/ps03049
ps03050	Moericke, Otto	https://rppd.lobid.org/ps03050
ps03051	Möslinger, Wilhelm	https://rppd.lobid.org/ps03051
ps03052	Mößner, Claudia	https://rppd.lobid.org/ps03052
ps03054	Mohr, Adolf	https://rppd.lobid.org/ps03054
ps03055	Mohr, Erich	https://rppd.lobid.org/ps03055
ps03056	Mohrbacher, Ludwig	https://rppd.lobid.org/ps03056
ps03058	Ruester, Ulrich	https://rppd.lobid.org/ps03058
ps03059	Molitor, Georg Wilhelm	https://rppd.lobid.org/ps03059
ps03061	Moll, Otto	https://rppd.lobid.org/ps03061
ps03062	Molter, Horst	https://rppd.lobid.org/ps03062
ps03063	Monteglas, Maximilian Jos. Graf ¬von¬	https://rppd.lobid.org/ps03063
ps03064	Monz, Paul	https://rppd.lobid.org/ps03064
ps03065	Moog, Willi Friedrich	https://rppd.lobid.org/ps03065
ps03068	Morio, Bettina C.	https://rppd.lobid.org/ps03068
ps03070	Moris, Laurian	https://rppd.lobid.org/ps03070
ps03071	Moritz, Jakob	https://rppd.lobid.org/ps03071
ps03072	Morlock, Erwin	https://rppd.lobid.org/ps03072
ps03073	Morschheim, Johann ¬von¬	https://rppd.lobid.org/ps03073
ps03074	Morsey, Rudolf	https://rppd.lobid.org/ps03074
ps03077	Moscherosch, Hans Michael	https://rppd.lobid.org/ps03077
ps03079	Moßman, Manfred	https://rppd.lobid.org/ps03079
ps03080	Moster, Hans	https://rppd.lobid.org/ps03080
ps03082	Mühlborn, Charlotte Elisabeth	https://rppd.lobid.org/ps03082
ps03083	Mühlborn, Lotte	https://rppd.lobid.org/ps03083
ps03085	Müller, Alois Maria	https://rppd.lobid.org/ps03085
ps03089	Müller, Eugen	https://rppd.lobid.org/ps03089
ps03091	Obermüller, Christoph	https://rppd.lobid.org/ps03091
ps03093	Müller, Guido	https://rppd.lobid.org/ps03093
ps03096	Müller, Hejo	https://rppd.lobid.org/ps03096
ps03098	Müller, Jakob	https://rppd.lobid.org/ps03098
ps03099	Müller, Jakob E.	https://rppd.lobid.org/ps03099
ps03100	Müller, Johann	https://rppd.lobid.org/ps03100
ps03102	Müller, Julius	https://rppd.lobid.org/ps03102
ps03103	Müller, K. P.	https://rppd.lobid.org/ps03103
ps03104	Müller, Konrad	https://rppd.lobid.org/ps03104
ps03106	Müller, Nikolaus	https://rppd.lobid.org/ps03106
ps03107	Müller, Peter	https://rppd.lobid.org/ps03107
ps03111	Müller, Robert	https://rppd.lobid.org/ps03111
ps03112	Müller, Siegfried Erich	https://rppd.lobid.org/ps03112
ps03113	Müller, Walter	https://rppd.lobid.org/ps03113
ps03114	Müller, Werner Berndt Rainer	https://rppd.lobid.org/ps03114
ps03116	Blattau, Joseph	https://rppd.lobid.org/ps03116
ps03119	Müller-Busch, Hans	https://rppd.lobid.org/ps03119
ps03120	Dennhof, Bernd	https://rppd.lobid.org/ps03120
ps03122	Dennhof, Herbert	https://rppd.lobid.org/ps03122
ps03123	Müller-Dennhof, Herbert	https://rppd.lobid.org/ps03123
ps03124	Dietrich, Norbert	https://rppd.lobid.org/ps03124
ps03125	Müller-Dietrich, Norbert	https://rppd.lobid.org/ps03125
ps03126	Emmert, Adolf	https://rppd.lobid.org/ps03126
ps03128	Guttenbrunn, Adam	https://rppd.lobid.org/ps03128
ps03130	Franken, Johannes	https://rppd.lobid.org/ps03130
ps03132	Olm, Heinz	https://rppd.lobid.org/ps03132
ps03133	Müller-Olm, Heinz	https://rppd.lobid.org/ps03133
ps03136	Steinfurth, Franz-Werner	https://rppd.lobid.org/ps03136
ps03137	Müller-Steinfurth, Franz-Werner	https://rppd.lobid.org/ps03137
ps03138	Münch, Hermann	https://rppd.lobid.org/ps03138
ps03139	Münch, Ottheinz	https://rppd.lobid.org/ps03139
ps03141	Münnich, Karl Hanns	https://rppd.lobid.org/ps03141
ps03142	Münnich, Karl Ludwig	https://rppd.lobid.org/ps03142
ps03143	Mürell, Irene	https://rppd.lobid.org/ps03143
ps03144	Musel, Herbert	https://rppd.lobid.org/ps03144
ps03145	Muller, Karl Peter	https://rppd.lobid.org/ps03145
ps03146	Mungenast, Johannes	https://rppd.lobid.org/ps03146
ps03147	Munnich, Joh	https://rppd.lobid.org/ps03147
ps03149	Munzinger, Karl	https://rppd.lobid.org/ps03149
ps03151	Munzinger, Karl	https://rppd.lobid.org/ps03151
ps03153	Naab, Adolf	https://rppd.lobid.org/ps03153
ps03155	Naab, Karl	https://rppd.lobid.org/ps03155
ps03156	Naab, Johann	https://rppd.lobid.org/ps03156
ps03157	Naab, Karl	https://rppd.lobid.org/ps03157
ps03158	Nachreiner, Vinzenz	https://rppd.lobid.org/ps03158
ps03159	Nadler, Karl Christian Gottfried	https://rppd.lobid.org/ps03159
ps03160	Naegele, August	https://rppd.lobid.org/ps03160
ps03162	Naffziger, Johannes	https://rppd.lobid.org/ps03162
ps03163	Nafziger, Wilhelmine	https://rppd.lobid.org/ps03163
ps03164	Nagel, Brigitte Sokop	https://rppd.lobid.org/ps03164
ps03165	Nagel, Brigitte	https://rppd.lobid.org/ps03165
ps03167	Nagel, Reinhard ¬von¬	https://rppd.lobid.org/ps03167
ps03168	Nardini, Paul Joseph	https://rppd.lobid.org/ps03168
ps03170	Naßhan, Uta	https://rppd.lobid.org/ps03170
ps03171	Naumann, Karl-Heinz	https://rppd.lobid.org/ps03171
ps03173	Nebenius, Karl Friedrich	https://rppd.lobid.org/ps03173
ps03174	Neff, Christian	https://rppd.lobid.org/ps03174
ps03176	Négyesy, János	https://rppd.lobid.org/ps03176
ps03177	Nessel, Hans-Georg	https://rppd.lobid.org/ps03177
ps03178	Nesseler, Emil	https://rppd.lobid.org/ps03178
ps03179	Nestler von Speyer	https://rppd.lobid.org/ps03179
ps03180	Netscher, Caspar	https://rppd.lobid.org/ps03180
ps03181	Neu, Klaus	https://rppd.lobid.org/ps03181
ps03182	Neu, Denny	https://rppd.lobid.org/ps03182
ps03184	Neuberger, Karl	https://rppd.lobid.org/ps03184
ps03186	Neuffer, Adolf Ritter ¬von¬	https://rppd.lobid.org/ps03186
ps03187	Neugart, Georg	https://rppd.lobid.org/ps03187
ps03188	Neukirch, Helmut	https://rppd.lobid.org/ps03188
ps03190	Neumann, Edith	https://rppd.lobid.org/ps03190
ps03194	Neureuther, Ludwig	https://rppd.lobid.org/ps03194
ps03195	Ney, Carl Eduard	https://rppd.lobid.org/ps03195
ps03196	Ney, Theodor Julius	https://rppd.lobid.org/ps03196
ps03197	Nickel, Annerose	https://rppd.lobid.org/ps03197
ps03199	Nicklas, Ingeborg	https://rppd.lobid.org/ps03199
ps03200	Nicolay, Johann Georg	https://rppd.lobid.org/ps03200
ps03203	Niethammer, Joseph	https://rppd.lobid.org/ps03203
ps03204	Nikolaus von Alsenz	https://rppd.lobid.org/ps03204
ps03205	Niklaus von Mingolsheim	https://rppd.lobid.org/ps03205
ps03206	Nikolaus I.	https://rppd.lobid.org/ps03206
ps03207	Nicolaus von Landau	https://rppd.lobid.org/ps03207
ps03208	Nikolaus, Mathias	https://rppd.lobid.org/ps03208
ps03209	Nikolaus Rorbach	https://rppd.lobid.org/ps03209
ps03210	Nikolai, Andreas	https://rppd.lobid.org/ps03210
ps03212	Nisio, Artur	https://rppd.lobid.org/ps03212
ps03213	Nissel, Franz Alexander	https://rppd.lobid.org/ps03213
ps03214	Nissl, Franz Alexander	https://rppd.lobid.org/ps03214
ps03218	Nilt, Anastasius	https://rppd.lobid.org/ps03218
ps03219	Noortwyck, Franz Josef	https://rppd.lobid.org/ps03219
ps03221	Nuding, Karl	https://rppd.lobid.org/ps03221
ps03223	Maginot, Gabriele	https://rppd.lobid.org/ps03223
ps03224	Nuss-Maginot, Gabriele	https://rppd.lobid.org/ps03224
ps03225	Obertraut, Johann Michael Elias ¬von¬	https://rppd.lobid.org/ps03225
ps03227	Oberhettinger, Joh. Heinr	https://rppd.lobid.org/ps03227
ps03229	Obermaier, Georg Michael	https://rppd.lobid.org/ps03229
ps03230	Obry, Günther	https://rppd.lobid.org/ps03230
ps03231	Obst, Annemarie	https://rppd.lobid.org/ps03231
ps03232	Odenbach, Johann	https://rppd.lobid.org/ps03232
ps03233	Odening, Ilse	https://rppd.lobid.org/ps03233
ps03234	Oeckinghaus, Arne	https://rppd.lobid.org/ps03234
ps03235	Oehl, Berthold	https://rppd.lobid.org/ps03235
ps03236	Oehler, G	https://rppd.lobid.org/ps03236
ps03237	Ohliger, Horst	https://rppd.lobid.org/ps03237
ps03238	Oelenheinz, Margrit	https://rppd.lobid.org/ps03238
ps03239	Oeltjen-Rüstringen, Heinrich (auch Heinz)	https://rppd.lobid.org/ps03239
ps03240	Oertel, Philipp Friedrich	https://rppd.lobid.org/ps03240
ps03243	Ohler, Philipp Heinrich	https://rppd.lobid.org/ps03243
ps03246	Ohmer, Martin	https://rppd.lobid.org/ps03246
ps03248	Opp, Eduard	https://rppd.lobid.org/ps03248
ps03249	Orsbeck, Johann Hugo Frhr. ¬von¬	https://rppd.lobid.org/ps03249
ps03252	Orth, Karl	https://rppd.lobid.org/ps03252
ps03253	Ortner, Franz Josef	https://rppd.lobid.org/ps03253
ps03254	Ortner, Rolf	https://rppd.lobid.org/ps03254
ps03255	Oßwald, Wilhelm	https://rppd.lobid.org/ps03255
ps03256	Osterroth, Nikolaus	https://rppd.lobid.org/ps03256
ps03257	Osterspey, Jakob	https://rppd.lobid.org/ps03257
ps03258	Ostertag, Valentin	https://rppd.lobid.org/ps03258
ps03259	Ostheimer, Heinrich	https://rppd.lobid.org/ps03259
ps03263	Ott, Christian	https://rppd.lobid.org/ps03263
ps03265	Otto Heinrich	https://rppd.lobid.org/ps03265
ps03266	Ottheinrich	https://rppd.lobid.org/ps03266
ps03267	Otto I., der Erlauchter, Pfalzgraf bei Rhein u. Hzg. in Bayern	https://rppd.lobid.org/ps03267
ps03268	Otto, Graf von Henneberg	https://rppd.lobid.org/ps03268
ps03269	Ottogar	https://rppd.lobid.org/ps03269
ps03271	Oxenstierna, Gabriel	https://rppd.lobid.org/ps03271
ps03272	Palatinus	https://rppd.lobid.org/ps03272
ps03273	Platz, Wilhelm	https://rppd.lobid.org/ps03273
ps03275	Pardall, Bertel	https://rppd.lobid.org/ps03275
ps03278	Patenge, Walter	https://rppd.lobid.org/ps03278
ps03279	Patiens, Peter	https://rppd.lobid.org/ps03279
ps03281	Paul, Eugen	https://rppd.lobid.org/ps03281
ps03283	Payer, Ulrike	https://rppd.lobid.org/ps03283
ps03284	Pecher, Ingeborg	https://rppd.lobid.org/ps03284
ps03285	Peetz, Hans Günter	https://rppd.lobid.org/ps03285
ps03286	Peetz, Ludwig	https://rppd.lobid.org/ps03286
ps03288	Pelgen, Franz L.	https://rppd.lobid.org/ps03288
ps03289	Perhobstler, W. M.	https://rppd.lobid.org/ps03289
ps03290	Perignon, Rudolf ¬von¬	https://rppd.lobid.org/ps03290
ps03291	Perret, Christiane	https://rppd.lobid.org/ps03291
ps03295	Perron, Philipp	https://rppd.lobid.org/ps03295
ps03298	Petersen, Georg Wilhelm	https://rppd.lobid.org/ps03298
ps03299	Petersen, Johann Wilhelm	https://rppd.lobid.org/ps03299
ps03300	Petersen, Karl Ludwig Adolf	https://rppd.lobid.org/ps03300
ps03301	Petri, Ernst August Bernhard	https://rppd.lobid.org/ps03301
ps03302	Petri, I. L.	https://rppd.lobid.org/ps03302
ps03307	Petzinger, Johann Michael	https://rppd.lobid.org/ps03307
ps03308	Petzinger, Ludwig	https://rppd.lobid.org/ps03308
ps03312	Pfaff, Werner	https://rppd.lobid.org/ps03312
ps03313	Pfau, Ernst	https://rppd.lobid.org/ps03313
ps03314	Pfeifer, Thomas	https://rppd.lobid.org/ps03314
ps03317	Pfeiffer, Franz	https://rppd.lobid.org/ps03317
ps03320	Pfeiffer, Maximilian	https://rppd.lobid.org/ps03320
ps03321	Pfeiffer, Peter H.	https://rppd.lobid.org/ps03321
ps03323	Pfeil, Christian Carl Ludwig Frh. ¬von¬	https://rppd.lobid.org/ps03323
ps03324	Pfister, Bernhard	https://rppd.lobid.org/ps03324
ps03326	Pfülf, Theo	https://rppd.lobid.org/ps03326
ps03327	Philipp Pfalzgraf von Neuburg	https://rppd.lobid.org/ps03327
ps03328	Philipp Kurfürst v.d. Pfalz, der Aufrichtige, Pfalzgraf	https://rppd.lobid.org/ps03328
ps03329	Philipp Ludwig, Pfalzgraf von Simmern u. Neuburg	https://rppd.lobid.org/ps03329
ps03330	Philipp Wilhelm, Graf von Pfalz-Neuburg	https://rppd.lobid.org/ps03330
ps03331	Phloracq, Philipp	https://rppd.lobid.org/ps03331
ps03335	Primenius	https://rppd.lobid.org/ps03335
ps03336	Priminius	https://rppd.lobid.org/ps03336
ps03337	Perminius	https://rppd.lobid.org/ps03337
ps03338	Pirminius	https://rppd.lobid.org/ps03338
ps03339	Pistor, Daniel Friedrich Ludwig	https://rppd.lobid.org/ps03339
ps03340	Pistor, Heinrich	https://rppd.lobid.org/ps03340
ps03341	Ppithoppoeus, Lambaert Ludolph Helmut	https://rppd.lobid.org/ps03341
ps03342	Ppitz, Karl Kaspar	https://rppd.lobid.org/ps03342
ps03343	Piwowarsky, Jutta	https://rppd.lobid.org/ps03343
ps03344	PPlankenhorn, Annemarie	https://rppd.lobid.org/ps03344
ps03345	Plater, Ernst	https://rppd.lobid.org/ps03345
ps03347	Plathe, Manfred	https://rppd.lobid.org/ps03347
ps03349	Plenger, Ernst	https://rppd.lobid.org/ps03349
ps03350	Pleyer, Albert	https://rppd.lobid.org/ps03350
ps03351	Pöhlmann, Carl	https://rppd.lobid.org/ps03351
ps03352	Cammin, Erik	https://rppd.lobid.org/ps03352
ps03354	Poller, Oskar	https://rppd.lobid.org/ps03354
ps03357	Poppe, Dagmar	https://rppd.lobid.org/ps03357
ps03358	Poppe, Karl	https://rppd.lobid.org/ps03358
ps03360	Postel-Linnenkohl, Lilo	https://rppd.lobid.org/ps03360
ps03361	Posthius, Johann	https://rppd.lobid.org/ps03361
ps03362	Pranjko, Tristian	https://rppd.lobid.org/ps03362
ps03363	Preiß, Liesel	https://rppd.lobid.org/ps03363
ps03364	Erfort, Vera	https://rppd.lobid.org/ps03364
ps03365	Preksavec-Erfort, Vera	https://rppd.lobid.org/ps03365
ps03369	Primavesi, Johann Georg	https://rppd.lobid.org/ps03369
ps03370	PPrineipus	https://rppd.lobid.org/ps03370
ps03371	Principius	https://rppd.lobid.org/ps03371
ps03372	Probst, Hans	https://rppd.lobid.org/ps03372
ps03373	Probst, Josef	https://rppd.lobid.org/ps03373
ps03374	Probst, Josef	https://rppd.lobid.org/ps03374
ps03375	Probst, Rainer	https://rppd.lobid.org/ps03375
ps03376	Pröger, Johannes	https://rppd.lobid.org/ps03376
ps03378	Prüstel, Heinz	https://rppd.lobid.org/ps03378
ps03379	Pufe, Hildegard	https://rppd.lobid.org/ps03379
ps03380	Marsilius	https://rppd.lobid.org/ps03380
ps03383	Quaglio, Lorenz d. Ae	https://rppd.lobid.org/ps03383
ps03384	Raab, Katja	https://rppd.lobid.org/ps03384
ps03386	Rabus, Fritz	https://rppd.lobid.org/ps03386
ps03387	Radlow, Ingeborg	https://rppd.lobid.org/ps03387
ps03389	Raimar, Josef A.	https://rppd.lobid.org/ps03389
ps03390	Weckerle, Michael	https://rppd.lobid.org/ps03390
ps03391	Raka Weckerle, Michael	https://rppd.lobid.org/ps03391
ps03392	Rall, Friedrich	https://rppd.lobid.org/ps03392
ps03393	Rammung, Matthias ¬von¬	https://rppd.lobid.org/ps03393
ps03394	Randoll, Philipp	https://rppd.lobid.org/ps03394
ps03395	Rapodo Graf von Lobedenburg	https://rppd.lobid.org/ps03395
ps03396	Rapp, Christiane Luise	https://rppd.lobid.org/ps03396
ps03398	Raschig, Fritz	https://rppd.lobid.org/ps03398
