rppdId	preferredName
pk01066	Johannes / von Wesel
pk01067	Knauf, Cosmas
pk01068	Kyriander, Wilhelm
pk01071	Müller, Max
pk01072	Pagés, Helene
pk01073	Regino / Prüm, Abt
pk01075	Behlen, Heinrich
pk01077	Bock, Hieronymus
pk01078	Boesner, Johann Friedrich
pk01080	Heer, Josef
pk01081	Hellinghausen, Peter
pk01082	Kubalski, Walter
pk01083	Koch, Siegfried
pk01084	Dutkiewicz, Karl-Georg
pk01085	Volkers, Emil
pk01087	Creutz, Ludwig Joseph Otto
pk01089	Webeler, Heinz
pk01090	Frank, Leopold
pk01091	Hebel, Johann Jacob
pk01092	Obentraut, Hans Michael
pk01093	Trarbach, Johann ¬von¬
pk01094	Wienberg, Horst
pk01095	Bach, Michael
pk01096	Sayn, Eberhard ¬von¬
pk01097	Gehann, Horst
pk01098	Felke, Emanuel
pk01099	Geisenheyner, Ludwig
pk01101	Gillmann, Ernst
pk01103	Gommersdorf, Friedrich
pk01106	Janscha, Lorenz
pk01107	Helle, Georg ¬von¬
pk01109	Heuberger, Hans Carl
pk01110	Hilger, Lina
pk01111	Hillesheim, Ludwig
pk01112	Hohle, Carl
pk01114	Maus, Isaak
pk01115	Medicus, Friedrich Casimir
pk01116	Hartloff, Otto
pk01117	Arens, Josef
pk01118	Amann, Josef
pk01120	Opitz, Rudolf
pk01122	Pastert, Peter
pk01123	Peter / Mainz, Erzbischof, Kurfürst
pk01124	Petri, Johann Thomas
pk01129	Siegert, August Friedrich
pk01130	Siegert, Friedrich Wilhelm
pk01133	Köther, Fritz
pk01135	Spörrle, Günter
pk01136	Allmers, Robert
pk01137	Hünten, Peter
pk01138	Benz, Carl Heinrich
pk01139	Lerner, Theodor
pk01140	Lersch, Heinrich
pk01141	Wohlstadt, Peter
pk01142	Kreyenkamp, August
pk01143	Bauer, Albert
pk01144	Rübbert, Fritz
pk01146	Lüssem, Engelbert
pk01147	Trippler, Paul
pk01148	Bach, Michaela
pk01149	Stückrath, Otto
pk01150	Ufer, Georg
pk01151	Schaefer, Anny
pk01152	Rech, Friedrich
pk01153	Ullius, Fritz
pk01154	Bidgenbach, Richard
pk01155	Bonnet, Otto
pk01156	Ermert, Edmund
pk01157	Braun, Katharina
pk01158	Drechsler, German
pk01159	Ritter, Lydia
pk01160	Vogel, Winfried
pk01161	Denter, Thomas
pk01162	Müller, Klaus
pk01163	Schumacher, Jens
pk01164	Dahmen, Ursula
pk01165	Morkramer, Arnold
pk01166	Mager, Eberhard
pk01167	Thiel, Heiner
pk01168	Wortelkamp, Erwin
pk01170	Schmitz, Hans-Joachim
pk01171	Becker, Rudolf
pk01172	Quack, Johannes
pk01173	Junghanß, Eckhart
pk01174	Stoll, Christiane
pk01175	Seul, Rolf
pk01176	Weber, Boris
pk01177	Nagatsuka, Yuki
pk01178	Göhl, Walter
pk01179	Schneiders, Toni
pk01180	Ruch, Günter
pk01181	Kunert, Hans
pk01182	Hoffmann, Burghard
pk01183	Krumme, Ekkehard
pk01184	Riemann, Leona
pk01185	Gahl, Erich
pk01186	Reinschmidt, Artur
pk01187	Prinz, Willi
pk01188	Genth, Wilhelm
pk01189	Schmidt, Günter
pk01190	Frommel, Carl Ludwig
pk01191	Wiessner, Conrad
pk01192	Langer, Julius
pk01193	Schabbach, Rudolf-Vitus
pk01194	Eissel, Wilhelm
pk01195	Zang, Hugo
pk01196	Cartharius, Emil
pk01198	Trapp, Rudi
pk01199	Pieroth, Heinrich
pk01200	Basting, Eleonore
pk01201	Barth, Peter
pk01202	Eltz, Jakob ¬von und zu¬
pk01203	Pfeiffer, Gerd
pk01204	Winkel, Heinrich C.
pk01205	Hardt, Albert
pk01206	Hausmann, Stefan
pk01207	Wittlich, Josef
pk01208	Einstein, Carl
pk01209	Peterschilka, Josef
pk01210	Weitershagen, Josef
pk01211	Massing, Gordian
pk01212	Gauf, Heinrich
pk01213	Kinkel, Hans-Dieter
pk01214	Multhaupt, Paul
pk01215	Fuhrmann, Ernst
pk01216	Schömel, Wolfgang
pk01217	Thyroff, Susanne
pk01219	Düber, Tesselin
pk01220	Wollscheid, Karl-Heinz
pk01221	Becker, Hans-Peter
pk01222	Gampe, Matthias
pk01223	Prause, Andreas
pk01224	Janning-Banger, Patricia
pk01225	Masalin, Sirpa
pk01226	Goller-Masalin, Hans-Ulrich
pk01231	Hilgert, Rainer
pk01232	Schmitt, Felix
pk01233	Buschfort, Martin
pk01235	Asschoff, Günther
pk01236	Hüsch, Christof
pk01238	Lepnikow, Rolf Günter
pk01240	Roehl, Esther ¬von¬
pk01241	Brosch, Martin
pk01242	Saueressig, Heinz
pk01243	Moll, Hermann
pk01244	Benner, Bernd
pk01245	Kappel, Daniel
pk01247	Neumann, Ingo
pk01248	Dudda, Bernd
pk01251	Musil, Michael
pk01252	Schauß, Elmar
pk01254	Lauer, Johannes
pk01255	Hanten, Christoph
pk01257	Preuß, Rudolf
pk01261	Schuh, Paul
pk01263	Meding, Kai-Uwe
pk01265	Degen, Heinz-Theo
pk01266	Degen, Anneliese
pk01267	Keil, Christian
pk01268	Nuphaus, Ludger
pk01271	Maltha, Ronald
pk01272	Zwipp, Ernst
pk01273	Bergh, Alberich
pk01274	Bernhardt, August
pk01275	Bohr, Stephan ¬von¬
pk01276	Borstell, Karl Heinrich Ludwig ¬von¬
pk01277	Caracciola, Rudolf
pk01279	Coerper, Heinrich
pk01280	Colonia, Bernhard
pk01281	Comes, Johann Lambert Joseph
pk01283	Crusius, Ewald
pk01284	Kien, Michael
pk01289	Emons, Petrus
pk01291	Geisen, Hermann
pk01295	Arend, Manuel
pk01296	Engels, Oliver
pk01298	Schleimer, Ralph
pk01299	Schneider, Jürgen
pk01300	Krauth, Tanja
pk01301	Fart, Johann
pk01302	Friedrich, Scharnekell
pk01305	Goetz, Gottlieb Christian
pk01306	Grün, Albertine ¬von¬
pk01307	Hecht, Emanuel
pk01308	Bach, Gernot
pk01309	München, Wolfgang H.
pk01310	Höfer, Thomas
pk01311	Hermann / I. / Marienstatt, Abt
pk01312	Hilgers, Philipp / Freiherr von
pk01313	Hoffmann, Eberhard
pk01314	Kaiser, Carl August
pk01316	Redlin, Margarete
pk01317	Kann, Paul
pk01318	Marcon, Raphael
pk01319	Kraft, Sigisbert
pk01320	Bares, Peter
pk01321	Kinzing, Peter
pk01322	Klein, Fritz
pk01324	Kossuth, Friedrich Wilhelm
pk01325	Lötschert, Ignatius
pk01326	Lossen, Anselm
pk01327	Lossen, Carl M.
pk01328	Fischer, Laurenz Hannibal
pk01329	Götz, Johann Nikolaus
pk01330	Goffiné, Leonhard
pk01331	Jacobi, Heinrich
pk01332	Lueg, Wilhelm
pk01333	Müller, Marianus
pk01334	Nachtsheim, Johann Michael
pk01335	Purper, Max
pk01336	Purper, Viktor
pk01337	Reuter, Wilhelm
pk01338	Schynse, August Wilhelm
pk01339	Susewind, Eduard
pk01340	Susewind, Karl
pk01341	Syré, Aloys
pk01343	Wefelscheid, Alfred
pk01344	Weil, Hermann
pk01345	Wigand / von Greifenstein
pk01346	Wild, August Rudolf
pk01347	Willi, Dominikus
pk01348	Wundt, Daniel Ludwig
pk01349	Wundt, Friedrich Peter
pk01350	Wundt, Johann Jakob
pk01351	Wundt, Karl Friedrich Kasimir
pk01352	Zillesius, Caspar
pk01353	Steinborn, Edgar
pk01354	Winkelhöfer, Nicole
pk01356	Vögele, Winfried
pk01357	Trosse, Emma
pk01358	Wenz, Richard
pk01359	Born, Alfons
pk01360	Baulig, Johann Jakob
pk01361	Bechel, Johann Heinrich
pk01362	Brach, Johann Peter
pk01363	Burger, Carl
pk01364	Meckel, Johann Heinrich
pk01365	Kastrup, Karl-Heinz
pk01366	Cauer, Hugo
pk01367	Cauer, Ludwig
pk01368	Coll, Johann Hugo ¬von¬
pk01369	Cunz, Johannes Justus
pk01370	Dopfer, Maria Regis
pk01372	Kuno / II. / Trier, Erzbischof, Kurfürst
pk01373	Friesenhahn, Otto
pk01374	Gauchel, Josef
pk01375	Mendelssohn, Joseph
pk01376	Hindenburg, Paul ¬von¬
pk01377	Keverich, Johann Heinrich
pk01378	Karl / Trier, Erzbischof
pk01379	Plein, Peter
pk01380	Reinhard, Franz
pk01381	Rheinbaben, Georg ¬von¬
pk01382	Roentgen, David
pk01384	Schumacher, Clara
pk01385	Seeger, Otto
pk01386	Stein, Karl ¬vom und zum¬
pk01387	Straube, William
pk01388	Twer, Walter
pk01389	Twer, Walterpeter
pk01390	Ulrich, Joachim
pk01391	Seekatz, Günther
pk01392	Utters, Erwin
pk01393	Blättermann, Nicolaus
pk01395	Jung-Eisel, Ännchen
pk01396	Brodel, Egon
pk01397	Selig, Franz-Josef
pk01398	Müller, Manfred
pk01399	Willimann, Cherubine
pk01400	Otto / Trier, Erzbischof, Kurfürst
pk01401	Fonck, Johann Adam
pk01402	Charisius, Johann Jacob
pk01403	Andreae, Johannes
pk01404	Brass, Jakob
pk01405	Frech, Johann Friedrich
pk01406	Heckenroth, Ludwig
pk01407	Imhäuser, Ludwig
pk01408	Raab, Ludwig
pk01409	Rehorn, Karl Wilhelm Arnold
pk01410	Reuter, Karl
pk01411	Strippel, Friedrich
pk01412	Ammann, Johann Gottlieb
pk01413	Götz, Robert
pk01414	Großkurth, Kurt
pk01415	Grube, Elisabeth
pk01416	Dietz, Edith
pk01418	Stiehl, Ferdinand
pk01419	Zimmerschied-Blecher, Karl
pk01420	Piscator, Johannes
pk01421	Albrecht, Wilhelm
pk01422	Kehrein, Joseph
pk01423	Albert, Heinrich
pk01425	Althusius, Johannes
pk01426	Hinkel, Karl-Heinz
pk01427	Beth, Bernhard
pk01428	Rech, Ernst
pk01429	Mariot, Johann
pk01430	Rothweil, Julius Ludwig
pk01431	Corden, Ludwig
pk01432	Stoll, Heinrich Wilhelm
pk01433	Marotzke, Jochem
pk01434	Weber, Peter
pk01436	Thiele, Doris
pk01437	Gallwitz, Klaus
pk01439	Kalle, Wilhelm
pk01440	Walters, Peter
pk01441	Kneip, Otto
pk01442	Maas, Theodor
pk01443	Peters, Ilse
pk01444	Bach, Emmi
pk01445	Weyrauch, Cornelia
pk01446	Hesse, Eduard
pk01448	Mueller, Erhard
pk01449	Maus, Georg
pk01450	Mensing, Karl
pk01451	Langensiepen, Friedrich
pk01453	Klein, Eugen
pk01454	Henche, Albert
pk01455	Staiber, Jörg
pk01456	Zerfass, Julius
pk01457	Spehr, Theodor
pk01458	Müller, Wolfgang
pk01459	Hecken, Fritz
pk01460	Ackermann, Richard
pk01461	Assmann, Johann Baptist Maria
pk01462	Adler, Felix
pk01463	Amann, Heinrich
pk01464	Andreae, Johann Heinrich
pk01465	Fundling, Johann
pk01466	Wilhelmy, Heinz
pk01467	Kröhnert, Reiner
pk01468	Meyer, Werner
pk01469	Krahé, Ferdinand
pk01470	Kloos, Basina
pk01471	Gemmer, Gerhard
pk01472	Ball, Ernst Friedrich
pk01473	Bayersdörfer, Michael
pk01474	Behrens, Gustav
pk01475	Berge, Elisabeth ¬von¬
pk01479	Bieling, Richard
pk01480	Manz, Gustav
pk01481	Ackermann, Sandra
pk01482	Hählke, Christian
pk01483	Meiber, Alwina
pk01485	Wicher, Maria Stefania
pk01486	Althaus, Ludwig Karl
pk01487	Baumblatt, Luitpold
pk01489	Bäumer, Eduard
pk01490	Bleek, Karl Theodor
pk01491	Böcking, Georg
pk01493	Lewentz, Manuela
pk01494	Blenker, Ludwig
pk01495	Lutz, Marco
pk01496	Schlaad, Johann
pk01497	Ackermann, Jacob Fidelis
pk01498	Schulte, Alfred
pk01499	Scholz, Judith
pk01500	Ackermann, Johann Adam
pk01501	Adalbert / II. / Mainz, Erzbischof
pk01502	Adelung, Bernhard
pk01503	Adolf / I. / Mainz, Erzbischof, Kurfürst
pk01504	Albrecht / II. / Mainz, Erzbischof, Kurfürst, Kardinal
pk01505	Barths, Hermann
pk01506	Habighorst, Ludwig Volker
pk01507	Kleinert, Claudia
pk01508	Almenräder, Carl
pk01509	Anselm Casimir / Mainz, Erzbischof
pk01510	Anselm Franz / Mainz, Erzbischof
pk01511	Aribo / Moguntinensis
pk01512	Eisenschneider, Elvira
pk01513	Eisenschneider, Paul
pk01514	Arnold / Mainz, Erzbischof
pk01515	Arnold, Johann
pk01516	Pies, Diederich
pk01517	Auer, Lambert
pk01518	Bär, Hermann
pk01519	Auer, Peter
pk01520	Schmitz, Heinz-Michael
pk01522	Grabowski, Rudolf
pk01523	Jost, Reinhold
pk01524	Hübinger, Johannes
pk01525	Pampuch, Monika
pk01526	Baison, Jean Baptist
pk01527	Bamberger, Ludwig
pk01528	Bardo / Moguntinensis
pk01529	Batton, Johann Georg
pk01530	Baudrexel, Philipp Jacob
pk01531	Bayer, Jakob
pk01532	Becanus, Martinus
pk01534	Beckenhub, Johann
pk01535	Beck, Sinje
pk01536	Hoppen, Ewald A.
pk01537	Wolf, Carmen
pk01538	Diers, Irmgard
pk01541	Beer von Blaichten, Johann Michael
pk01542	Behem, Franz
pk01543	Behlen, Ludwig Philipp
pk01544	Bentzel-Sternau, Johann Baptist ¬von¬
pk01545	Benzing, Josef
pk01546	Berdellé, Johann Baptist
pk01547	Berends, Johann Jakob
pk01548	Huwer, Eckhard
pk01549	Schweizer, Wilhelm
pk01550	Brückner, Willi
pk01551	Beringer, Franciscus
pk01552	Gerlach, Joachim
pk01553	Ganser, Sigbert Josef Maria
pk01554	Kahn, Albert
pk01555	Heiler-Rubach, Christine
pk01556	Kreutzer, Fifi
pk01558	Bernays, Isaak
pk01559	Bungarten, Willy
pk01560	Peschke, Josef
pk01561	Bernays, Carl Ludwig
pk01562	Steinen, Ralf Werner
pk01563	Scherer, Wolfgang
pk01564	Weber, Bernhard
pk01565	Ecker, Josef
pk01566	Schröder, Jan
pk01567	Lerner, Titus D.
pk01568	Liesenfeld, Jürgen
pk01569	Hilgert, Hannelore
pk01570	Sander, Dieter
pk01571	Lehmann, Karl
pk01572	Reinhardt, Schnuckenack
pk01573	Range, Andreas
pk01574	Boden, Constantin
pk01575	Schaefer, Wolfgang
pk01576	Voorhoeve, Adolf
pk01577	Pfarrius, Gustav
pk01578	Bonnel, Maria
pk01579	Buchmann, Hermine
pk01580	Reichow, Lars
pk01581	Michels, Johannes
pk01582	Quast-Paashaus, Ulrike
pk01583	Reck, Johann Stephan
pk01584	Reck, Karl Theodor
pk01585	Matejko, Vahid
pk01587	Moskopp, Werner
pk01588	Vogel, Cindy
pk01589	Wayand, Peter
pk01590	Werhand, Martin
pk01591	Hofmann, Nicole
pk01592	Böhmer, Bettina
pk01593	Frickel, Daniela A.
pk01594	Scherhag, Karl-Heinz
pk01595	Fuchs, Werner
pk01596	Collet, Robert
pk01597	Preuschen, Rudolf / Freiherr von
pk01598	Kempf, Albert
pk01599	Sonnet, Josef
pk01600	Leyser, Maria
pk01601	Tömmel, Carlheinz
pk01602	Elisabeth / von Schönau, Heilige
pk01603	Schweter, Walter
pk01604	Häußling, Angelus Albert
pk01605	Augst, Gerhard
pk01606	Wollinsky, Adelheid
pk01607	Müller, Herbert
pk01608	Rouven, Jan
pk01609	Kessler, Johannes
pk01610	Gaumann, Dietmar
pk01611	Krämer, Sabine M.
pk01612	Reitz, Anton J.
pk01613	Steinborn, Jakob
pk01614	Maximilian / Wied-Neuwied, Prinz
pk01615	Storto, Fred
pk01616	Adalbero / Treverensis
pk01617	Bernatz, Johann Martin
pk01618	Bernatz, Matthäus
pk01619	Bernhard, Carl Friedrich
pk01620	Bernhardt, Curtis
pk01621	Bertha / Heiliges Römisches Reich, Kaiserin
pk01622	Berthold / Bamberg, Bischof
pk01623	Roentgen, Abraham
pk01624	Bettermann, Wilhelm
pk01625	Bettinger, Franziskus ¬von¬
pk01626	Betz, Franz
pk01628	Bittong, Franz
pk01629	Blau, Felix Anton
pk01632	Boemund / I. / Trier, Erzbischof, Kurfürst
pk01633	Börckel, Alfred
pk01634	Adt, Wilhelm
pk01635	Rittel, Josef
pk01636	Flechtker, Johannes Antonius
pk01637	Ackermann, Stephan
pk01638	Schuhen, Paul
pk01639	Reinermann, Marlene
pk01640	Schlich, Erich
pk01641	Casper, Rudolf
pk01642	George, Stefan
pk01643	Glasmann, Maria Elisabetha
pk01644	Goering, Reinhard
pk01645	Heinz-Mohr, Gerd
pk01646	Helwig, Werner
pk01647	Radzioch, Walter
pk01648	Geiß, Robin
pk01649	Fett, Friedrich
pk01650	Fischer, Klaus
pk01651	Eyl, Joachim
pk01652	Wimmer, Peter
pk01653	Abt, Bernie
pk01654	Göbel, Ernst Albert
pk01655	Busch, Jürgen
pk01656	Schiffarth, Bernd
pk01657	Boor, Friedrich
pk01658	Sirowatka, Eva M.
pk01659	Conradt, Otto
pk01660	Stoffel, Fritz
pk01661	Eul, Martin
pk01662	Hirsch, Gustav
pk01663	Bödigheimer, Reinhard
pk01664	Hirschmann, Jacob
pk01666	Hoffmann, Hildegard
pk01668	Bienkowski-Andersson, Hedwig
pk01669	Nänny, Johann Konrad
pk01670	Noll, Renato
pk01671	Ochtendung, Gertrud
pk01672	Starklof, Ludwig
pk01673	Trumpler, Annemarie
pk01675	Klöckner, Franz
pk01676	Steinchen, Adolf
pk01677	Russ, Ruth
pk01678	Martin / von Cochem
pk01679	Spee, Friedrich ¬von¬
pk01680	Schmidt, Karl Eugen
pk01681	Trithemius, Johannes
pk01682	Abegg, Johann Friedrich
pk01683	Driesch, Hans
pk01684	Schulthe, Hendrik
pk01685	Scherer, Johannes
pk01686	Frey, Peter
pk01687	Wolf, Roderich
pk01688	Treude, Stefan
pk01690	Eisenbach, Bernhard
pk01691	Stadtfeld, Stephan
pk01692	Hornburg, Ruth
pk01693	Knodel, Hans-Willi
pk01694	Icus-Rothe, Wanda
pk01695	Clessienne, Franz Josef
pk01696	Mörsel, Ellen
pk01697	Roth, Hans-Josef
pk01698	Schworm, Karl
pk01699	Volkmann, Gerhard
pk01700	Drescher, Henner
pk01701	Piquardt, Rolf
pk01702	Linden, Joachim
pk01703	Michel-Andino, Andreas
pk01704	Wallhausen, Johann Jacob ¬von¬
pk01705	Müller, Klaus
pk01706	Weber, Hermann
pk01707	Groß, Karl
pk01708	Röhrig, Karl
pk01709	Zincgref, Julius Wilhelm
pk01710	Mumbauer, Johannes
pk01711	Lengler, Carl
pk01712	Zoth, Walter
pk01713	Weiden, Karl ¬von der¬
pk01714	Conrad, Otto
pk01715	Engel, Georg Anton
pk01716	Devaud, Philippe
pk01717	Heubes, Christian
pk01718	Jung, Resi
pk01719	Herschbach, Anneliese
pk01720	Schmitz, Paul
pk01721	Klaes, Norbert
pk01722	Siemeister, Peter
pk01723	Herbst, Minna
pk01724	Kock, Paul
pk01725	Kleer, Martin
pk01726	Schlosser, Theo
pk01727	Derendorf, Waldemar
pk01728	Bossert, Helmuth Theodor
pk01729	Würker, Martina
pk01730	Heck, Peter
pk01731	Berres, Jörg
pk01732	Beuscher, Harald
pk01733	Denker, Anke
pk01734	Gutland, Christian
pk01735	Mäder, Thorsten
pk01736	Moltke, Werner ¬von¬
pk01737	Schäfer, Hermann W.
pk01739	Mildenberger, Rebekka
pk01740	Trautmann, Stephan
pk01741	Schimek, Michael
pk01742	Scholten, Peter
pk01743	Pieroth, Andreas
pk01744	Brockhoff, Klaus
pk01745	Hofer, Bernhard
pk01746	Bothwell, James Arthur ¬von¬
pk01748	Rudolph, Helmut
pk01749	Stein, Christine
pk01750	Kowalski, Horst
pk01751	Appelhans, Heribert
pk01752	Petri, Johann Peter
pk01753	Hassbach, Walther
pk01754	Schellack, Gustav
pk01756	Tenhaeff, Mathias
pk01757	Stockert, Franz ¬von¬
pk01758	Anders, Christoph
pk01759	Menten, Karl
pk01760	Schreiber, Helmut
pk01761	Trennheuser, Rolf
pk01762	Neustein, Edgar
pk01763	Hey, Werner
pk01764	Herzmann, Josef
pk01765	Fachbach, Markus
pk01766	Kaiser, Ernst
pk01768	Marschall, Josef
pk01769	Belousov, Michael
pk01770	Les Tote, Ari
pk01771	Fuchs, Hilda
pk01773	Unruh, Mathilde ¬von¬
pk01774	Unruh, Karla ¬von¬
pk01775	Unruh-Freytag, Helene ¬von¬
pk01776	Unruh-Freytag, Cordula ¬von¬
pk01777	Langschied, Elisabeth
pk01778	Weber, Elfriede
pk01779	Kunz, Karl Erich
pk01780	Kaifer, Viktor
pk01781	Kreten, Erna
pk01782	Danner, Carl
pk01783	Schönebeck, Johann Bernhard Constantin ¬von¬
pk01784	Weidenbach, Anton Joseph
pk01785	Keller, Joseph ¬von¬
pk01786	Niederée, Martin
pk01787	Meyer, Jakob
pk01788	Sinzig, Pedro
pk01789	Profittlich, Eduard
pk01792	Minutoli, Julius ¬von¬
pk01793	Schack, Malte ¬von¬
pk01794	Hirsch, Werner Zvi
pk01795	Besser, Peter
pk01796	Roß, Karl-August
pk01797	Meiner, Karin
pk01798	Schneider, Baptist
pk01799	Broicher, Kurt
pk01800	Mayer, Günter
pk01802	Eichenauer, Franz
pk01803	Wind, Karl
pk01804	Becher, Edi
pk01805	Jung, Richard
pk01807	Aßmann, Peter
pk01808	Reinhard, Johann Jacob
pk01810	Barmwoldt, Joachim
pk01811	Steubing, Johann Hermann
pk01812	Oelbermann, Robert
pk01813	Maiwald, Ingeborg
pk01814	Kunitzer, Friedrich
pk01815	Rommerskirchen, Theo
pk01816	Manns, Toni
pk01817	Hermann, Christel
pk01818	Spangenberg, Marco
pk01819	Minnert, Sandra
pk01820	Müller, Martina
pk01821	Bachor, Isabell
pk01822	Joppich, Peter
pk01823	Senft, Michael
pk01824	Bahmann, Christian
pk01825	Heß, Herbert
pk01826	Rieth, Harma-Regina
pk01827	Schaupeter, Anke
pk01828	Slavik, Ernst
pk01829	Steffen, Helmut
pk01830	Burger, Günter
pk01831	Schroetter, Joachim
pk01833	Wohlleben, Rudolf
pk01834	Müller, Alexander
pk01835	Kopp, August
pk01836	Wagner, Marion
pk01837	Fejer-Konnerth, Zoltan
pk01838	Lindner, Alexander
pk01839	Stein, Paul
pk01841	Erb, Jörg
pk01842	Schneider, Sonngard
pk01843	Kiefer, Josef
pk01844	Werner, Nicolaus
pk01845	Weber, Sylvia
pk01846	Corbach, Tanja
pk01847	Wenz, Karl
pk01848	Beck, Fritz
pk01849	Hartung, Stefanie
pk01850	Ripka, Ingrid
pk01851	Otler, Servatius
pk01852	Doerner, August
pk01853	Hardt, Josef
pk01854	Häbler, Johannes
pk01855	Develich, Peter
pk01856	Peters, Johannes
pk01857	Weinand, Peter
pk01858	Hollunder, Heike
pk01859	Habel, Rolf
pk01860	Hess, Rainer
pk01861	Bendel, Gregor
pk01862	Schneider, Rudolf Peter
pk01863	Becker, Irene
pk01864	Ruhmann, Klaus
pk01865	Jung, Karin
pk01866	Busch, Hubert
pk01867	Schmickler, Andreas
pk01868	Gabrian, Peter K.
pk01869	Nittenwilm, Jörg
pk01870	Klauer-Simonis, Albrecht
pk01871	Nettlich, Jens
pk01872	Franzmann, Joelle
pk01873	Eberling, Robert
pk01874	Frey, Matthias
pk01875	Hahn, Max
pk01876	Hackemer
pk01877	Schmitt, Jennifer
pk01878	Knieps, Diana
pk01879	Klein, Stefan
pk01880	Todorova, Veronika
pk01881	Hinckel, Karola
pk01882	Deutsch, Ingrid
pk01884	Habermann, Hans
pk01885	Wedekind, Klaus
pk01886	Bell, Colin
pk01887	Koschinat, Uwe
pk01888	Etzel, Franz August ¬von¬
pk01889	Weber, Yvonne
pk01890	Mechthild / von Sayn
pk01891	Schaefer, Doris
pk01892	Graulich, Kathrin
pk01893	Zey, Georg
pk01894	Nickenig, Andreas
pk01895	Gälzer, Harald
pk01896	Brust, Karlheinz
pk01897	Ermert, Dieter
pk01898	Fleck, Joachim
pk01899	Müller, Ingrid
pk01900	Wendel, Ingrid
pk01901	Ackermann, Daniel
pk01902	Krengel, Edmund
pk01903	Schubach, Konrad
pk01904	Hrabanus / Maurus
pk01905	Gutenberg, Johannes
pk01906	Forster, Georg
pk01907	Seghers, Anna
pk01908	Runkel, Eduard Justus ¬von¬
pk01909	Runkel, Friedrich Wilhelm Justus ¬von¬
pk01910	Conzen, Peter
pk01911	Rippel-Baldes, August
pk01912	Lohner, Werner
pk01913	Moussina, Lueba
pk01914	Friedrich Karl / Neuwied, Fürst
pk01915	Troost, Rudolf
pk01916	Mölling, Sandy
pk01917	Trapp, Dieter
pk01918	Fischer, Heinz
pk01919	Willems, Ernst-Dieter
pk01920	Berthold, Georg
pk01921	Waldmann, Karin
pk01922	Sydow, Alfred ¬von¬
pk01923	Wilhelm Wirich / Daun-Falkenstein, Graf
pk01924	Schmelzer, August
pk01925	Lindstedt, Hans Dietrich
pk01926	Schier, Petra
pk01927	Wilhelm / von Heinzenburg
pk01928	Bialas, Doris
pk01929	Lipp, Ulrich
pk01930	Hartel, Ernst
pk01931	Theisen, Gisela
pk01932	Descourvières, Benedikt
pk01934	Klee, Ursula
pk01935	Panthel, Werner
pk01936	Juchem, Gerhard
pk01937	Purper, Gerhard
pk01938	Schnee, Josef
pk01939	Heyse, Hans-Joachim
pk01941	Kastenholz, Karl
pk01943	Goebel, Gerhard
pk01944	Sajak, Rainer
pk01945	Wenzel, Günter
pk01946	Job, Gerda
pk01947	Stieger, Claudia
pk01948	Dahm, Gottfried
pk01949	Schneider, Norbert
pk01950	Leisen, Horst
pk01951	Görgens, Ferry
pk01952	Haese, Hans-Joachim
pk01953	Hoster, Bernhard
pk01954	Godde, Ralf
pk01956	Schlosser, Erni
pk01957	Schmitz, Rudolf
pk01958	Greber, Manfred
pk01959	Rindsfüßer, Wilfried
pk01960	Kühn, Anton
pk01961	Schmitz, Heike
pk01962	Anders, Klaus
pk01963	Schauß-Flake, Magdalene
pk01964	Hahn, Heidrun
pk01965	Wilbert, Werner
pk01966	Ecker, Wolfgang
pk01967	Münch, Hans Peter
pk01968	Vieth, Wolfgang
pk01969	Gerlach, Gerd
pk01970	Pietzsch, Christoph
pk01971	Dinter, Carmen
pk01972	Farian, Frank
pk01973	Meyer, Joachim
pk01974	Linnenweber, Günter
pk01975	Kühn, Richard
pk01976	Ensminger, Ludwig
pk01977	Zimmermann, Werner
pk01978	Herrmann, Dieter
pk01980	Polko, Elise
pk01981	Ohligschläger, Adolf
pk01982	Weimer, Robert
pk01983	Zacher, Jakob Maria
pk01984	Goldberg, Gaby
pk01985	Kircher, Wilhelm
pk01986	Nikolai, Norbert
pk01987	Adler, Norbert
pk01988	Schaefer, Therese
pk01989	Schmidt, Gertrud Katharina
pk01990	Hamann, Günter
pk01991	Hornberger, Rudolf
pk01992	Henrichs, Thomas
pk01993	Päselt, Katharina
pk01994	Uhlemann, Detlef
pk01995	Wagner, Marliese
pk01996	Scholle, Eduard
pk01997	Both, Erich
pk01998	Faignard, Guy
pk01999	Pries, Willi
pk02000	Kollig, Johannes
pk02001	Ottendorff-Simrock, Walther
pk02003	Lindlahr, Heinz
pk02004	Kraus, Kristian
pk02005	Theisen, Bianca
pk02006	Niessen, Wilhelm
pk02007	Ruland, Josef
pk02008	Schalenberg, Sven
pk02009	Kern, Günter
pk02010	Webler, Thomas
pk02011	Willers Diel, Brigitte
pk02012	Heimes, Heinrich
pk02013	Meyer, Ulli
pk02014	Specht, Anton
pk02015	Deisel, Theo
pk02016	Heinen, Beate
pk02017	Hüsch, Thomas
pk02018	Rütten, Erich
pk02019	Wenzel-Schütz, Ulrike
pk02023	Unschuld, Paul
pk02025	Maier, Heinrich
pk02026	Latz, Wolfgang
pk02027	Dommermuth, Ralph
pk02028	Mancke, Christoph
pk02029	Kerpen, Pia
pk02030	Scheidweiler, Wilhelm
pk02031	Weber, Thomas
pk02032	Seifert, Erich
pk02033	Brust, Margot
pk02034	Pradarutti, Christel
pk02036	Ochs, Fritz
pk02037	Puderbach, Wilfried
